date,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,weather_main,weather_description,service
2020-01-25,276.61,275.34,274.73,278.58,1.5,90,Mist,mist,midi
2020-01-25,277.58,277.58,274.92,279.69,1.0,90,Mist,mist,soir
2020-01-26,280.1,280.1,278.81,281.7,0.89,90,Fog,fog,midi
2020-01-26,280.73,278.69,279.3,281.41,3.1,75,Clouds,broken clouds,soir
2020-01-27,282.31,282.02,281.05,283.18,1.34,90,Rain,light rain,midi
2020-01-27,281.87,280.05,280.59,282.34,3.13,90,Rain,light rain,soir
2020-01-28,279.23,276.09,275.4,281.36,4.47,75,Clouds,broken clouds,midi
2020-01-28,278.96,277.23,277.79,279.83,2.24,90,Rain,moderate rain,soir
2020-01-29,282.35,280.9,281.03,283.35,2.68,75,Clouds,broken clouds,midi
2020-01-29,280.1,280.1,277.37,281.16,0.45,0,Clear,sky is clear,soir
2020-01-30,281.93,281.93,280.47,283.2,0.89,90,Rain,light rain,midi
2020-01-30,286.42,286.13,285.28,287.16,4.92,90,Clouds,overcast clouds,soir
2020-01-31,285.9,285.45,284.73,287.24,2.68,90,Clouds,overcast clouds,midi
2020-01-31,285.81,285.32,284.73,286.49,2.68,90,Clouds,overcast clouds,soir
2020-02-01,286.01,285.47,284.73,286.6,0.89,90,Rain,light rain,midi
2020-02-01,285.72,285.07,283.58,286.34,3.58,90,Rain,light rain,soir
2020-02-02,288.63,288.43,287.5,289.31,3.13,90,Clouds,overcast clouds,midi
2020-02-02,286.77,286.59,285.47,287.38,0.89,90,Rain,light rain,soir
2020-02-03,285.85,285.24,284.48,286.41,1.34,90,Clouds,overcast clouds,midi
2020-02-03,286.58,286.17,285.49,287.49,2.24,90,Clouds,overcast clouds,soir
2020-02-04,281.85,280.31,280.59,282.83,2.68,75,Rain,light rain,midi
2020-02-04,280.99,280.99,280.15,281.91,0.89,90,Clouds,overcast clouds,soir
2020-02-05,281.78,281.24,280.59,283.38,1.5,90,Clouds,overcast clouds,midi
2020-02-05,280.52,278.44,278.38,281.51,3.1,90,Rain,light rain,soir
2020-02-06,281.81,280.31,280.38,282.83,2.6,0,Clear,sky is clear,midi
2020-02-06,279.66,277.76,277.14,281.01,2.6,0,Clear,sky is clear,soir
2020-02-07,282.68,281.04,281.47,283.83,3.1,0,Clear,sky is clear,midi
2020-02-07,281.44,279.88,280.16,282.34,2.6,0,Clear,sky is clear,soir
2020-02-08,283.56,282.67,282.16,284.7,1.79,90,Rain,light rain,midi
2020-02-08,281.88,281.88,280.84,282.49,1.0,75,Rain,light rain,soir
2020-02-09,285.02,284.06,284.04,285.8,6.26,90,Clouds,overcast clouds,midi
2020-02-09,285.04,284.58,284.14,285.76,7.6,90,Rain,light rain,soir
2020-02-10,284.19,282.84,283.27,284.83,3.58,75,Clouds,broken clouds,midi
2020-02-10,283.8,282.77,279.92,285.34,8.05,75,Rain,light rain,soir
2020-02-11,282.03,279.56,281.03,283.02,4.47,75,Rain,light rain,midi
2020-02-11,278.59,275.23,277.42,279.49,4.6,75,Rain,light rain,soir
2020-02-12,282.08,282.08,280.47,283.02,0.89,75,Clouds,broken clouds,midi
2020-02-12,280.26,278.88,278.38,281.34,2.1,0,Clear,sky is clear,soir
2020-02-13,285.39,284.18,284.17,286.34,5.81,20,Rain,light rain,midi
2020-02-13,282.46,282.19,280.96,283.58,1.34,75,Clouds,broken clouds,soir
2020-02-14,284.18,283.14,283.27,284.83,0.45,90,Clouds,overcast clouds,midi
2020-02-14,283.44,282.51,281.95,284.29,2.1,0,Clear,sky is clear,soir
2020-02-15,286.25,285.44,284.94,287.5,3.13,20,Clouds,few clouds,midi
2020-02-15,285.38,284.59,284.38,286.16,1.79,90,Rain,light rain,soir
2020-02-16,289.2,288.64,287.71,290.38,6.71,90,Clouds,overcast clouds,midi
2020-02-16,289.04,288.59,284.14,290.25,4.02,90,Drizzle,light intensity drizzle rain,soir
2020-02-17,284.63,283.58,283.18,285.8,3.13,90,Rain,light intensity shower rain,midi
2020-02-17,280.65,280.65,279.73,281.58,0.45,20,Rain,light rain,soir
2020-02-18,283.13,281.12,282.25,284.14,4.02,75,Clouds,broken clouds,midi
2020-02-18,282.24,282.24,280.9,283.16,0.89,0,Clear,sky is clear,soir
2020-02-19,282.63,281.55,281.48,283.48,2.24,75,Clouds,broken clouds,midi
2020-02-19,280.95,280.95,279.92,281.41,0.89,75,Rain,light rain,soir
2020-02-19,280.95,280.95,279.92,281.41,0.89,75,Drizzle,light intensity drizzle rain,soir
2020-02-20,283.36,282.47,282.25,284.29,0.89,90,Clouds,overcast clouds,midi
2020-02-20,281.32,279.38,278.94,283.38,3.13,90,Rain,moderate rain,soir
2020-02-21,282.84,282.84,281.7,283.83,0.45,20,Clouds,few clouds,midi
2020-02-21,281.18,280.74,279.48,282.16,1.34,0,Clear,sky is clear,soir
2020-02-22,285.0,284.02,283.92,285.71,2.68,0,Clear,sky is clear,midi
2020-02-22,285.88,285.14,284.73,286.34,1.79,90,Clouds,overcast clouds,soir
2020-02-23,285.48,284.91,283.83,286.51,4.92,90,Clouds,overcast clouds,midi
2020-02-23,285.77,285.36,284.92,286.51,3.13,90,Clouds,overcast clouds,soir
2020-02-24,285.22,284.65,283.83,286.68,6.26,90,Clouds,overcast clouds,midi
2020-02-24,285.43,284.57,284.17,286.16,3.13,75,Clouds,broken clouds,soir
2020-02-25,282.64,282.4,281.08,284.38,1.34,75,Rain,light rain,midi
2020-02-25,279.97,279.97,278.83,280.8,0.89,0,Rain,light rain,soir
2020-02-26,278.57,275.27,276.86,280.38,4.47,90,Rain,moderate rain,midi
2020-02-26,278.96,278.96,277.07,280.25,0.45,75,Rain,light rain,soir
2020-02-27,284.47,283.75,282.5,285.78,4.47,90,Rain,light rain,midi
2020-02-27,278.93,278.93,277.71,279.71,0.89,0,Clear,sky is clear,soir
2020-02-28,280.12,279.02,278.83,281.1,1.79,90,Rain,light rain,midi
2020-02-28,282.35,282.07,281.08,283.58,1.34,90,Rain,light rain,soir
2020-02-29,281.7,280.13,280.76,283.02,2.68,75,Rain,moderate rain,midi
2020-02-29,281.26,279.6,279.09,282.38,2.68,90,Rain,light rain,soir
2020-03-01,281.36,278.9,280.15,282.62,4.1,90,Rain,moderate rain,midi
2020-03-01,277.31,275.77,276.03,278.58,1.79,90,Rain,moderate rain,soir
2020-03-02,280.99,280.99,279.92,282.07,0.89,75,Rain,light rain,midi
2020-03-02,279.82,279.21,278.62,280.71,1.34,20,Clouds,few clouds,soir
2020-03-03,280.92,280.92,279.94,282.37,0.89,75,Clouds,broken clouds,midi
2020-03-03,279.03,277.01,277.14,280.42,2.6,0,Clear,sky is clear,soir
2020-03-04,280.91,278.61,279.94,282.16,3.6,90,Rain,light rain,midi
2020-03-04,279.8,278.65,278.81,280.4,1.79,90,Mist,mist,soir
2020-03-04,279.8,278.65,278.81,280.4,1.79,90,Rain,light rain,soir
2020-03-05,283.67,283.26,282.28,284.9,0.45,90,Rain,moderate rain,midi
2020-03-05,282.54,281.13,280.15,283.49,2.68,90,Drizzle,light intensity drizzle,soir
2020-03-05,282.54,281.13,280.15,283.49,2.68,90,Rain,moderate rain,soir
2020-03-06,281.75,281.75,280.84,282.92,0.45,75,Clouds,broken clouds,midi
2020-03-06,280.87,279.89,279.04,282.01,1.79,75,Clouds,broken clouds,soir
2020-03-07,283.67,282.4,282.69,285.25,0.89,75,Clouds,broken clouds,midi
2020-03-07,283.1,283.1,282.4,283.49,0.45,90,Clouds,overcast clouds,soir
2020-03-08,283.38,282.7,282.69,284.4,2.68,90,Drizzle,light intensity drizzle rain,midi
2020-03-08,281.49,279.32,280.28,282.16,3.6,75,Rain,light rain,soir
2020-03-09,283.29,282.21,281.32,284.38,1.79,75,Rain,light rain,midi
2020-03-09,283.32,282.06,282.08,284.16,1.34,90,Clouds,overcast clouds,soir
2020-03-10,286.65,286.3,285.49,287.31,1.34,90,Clouds,overcast clouds,midi
2020-03-10,287.79,287.48,286.81,288.58,6.26,90,Clouds,overcast clouds,soir
2020-03-11,289.39,288.82,287.4,290.41,4.47,90,Clouds,overcast clouds,midi
2020-03-11,288.35,287.75,287.16,289.16,0.45,75,Clouds,broken clouds,soir
2020-03-12,284.24,283.1,282.88,285.7,2.68,75,Clouds,broken clouds,midi
2020-03-12,283.79,282.24,281.78,284.87,1.34,0,Clear,sky is clear,soir
2020-03-13,284.2,282.85,282.78,285.83,2.24,75,Clouds,broken clouds,midi
2020-03-13,283.2,281.7,281.38,284.25,0.45,0,Clear,sky is clear,soir
2020-03-14,282.95,281.92,281.7,283.58,2.24,90,Rain,light rain,midi
2020-03-14,283.94,283.24,282.98,284.76,1.5,0,Rain,light rain,soir
2020-03-15,287.22,286.33,286.05,288.54,0.89,75,Clouds,broken clouds,midi
2020-03-15,287.55,286.43,285.8,288.7,1.5,0,Clear,sky is clear,soir
2020-03-16,283.79,282.97,283.06,284.46,0.45,0,Rain,light rain,midi
2020-03-16,283.81,283.02,282.69,284.46,1.5,90,Clouds,overcast clouds,soir
2020-03-17,286.27,285.41,284.73,287.09,1.0,90,Clouds,overcast clouds,midi
2020-03-17,286.53,285.7,284.58,287.47,0.5,75,Clouds,broken clouds,soir
2020-03-18,289.62,289.05,288.83,290.83,1.0,75,Clouds,broken clouds,midi
2020-03-18,288.73,287.83,286.81,290.31,1.5,0,Mist,mist,soir
2020-03-19,291.64,290.98,290.18,292.64,1.5,0,Clear,sky is clear,midi
2020-03-19,290.53,289.84,288.38,291.91,2.1,0,Clear,sky is clear,soir
2020-03-20,288.68,288.06,285.18,291.38,3.13,90,Mist,mist,midi
2020-03-20,283.5,282.71,281.95,284.69,4.92,90,Mist,mist,soir
2020-03-21,281.22,281.22,280.49,281.71,0.45,90,Clouds,overcast clouds,midi
2020-03-21,281.23,281.23,280.49,281.68,0.45,90,Clouds,overcast clouds,soir
2020-03-22,282.3,282.3,281.26,283.18,0.89,75,Clouds,broken clouds,midi
2020-03-22,283.79,282.03,281.81,284.49,0.45,0,Clear,sky is clear,soir
2020-03-23,282.32,279.86,281.51,283.25,4.6,0,Clear,sky is clear,midi
2020-03-23,283.02,280.95,281.38,283.91,4.1,0,Clear,sky is clear,soir
2020-03-24,284.1,281.98,283.18,285.21,2.1,0,Clear,sky is clear,midi
2020-03-24,283.65,281.46,281.8,284.81,4.6,0,Clear,sky is clear,soir
2020-03-25,283.62,281.61,282.94,284.71,3.1,0,Clear,sky is clear,midi
2020-03-25,282.96,281.93,281.4,283.76,2.24,0,Clear,sky is clear,soir
2020-03-26,282.86,282.86,282.03,283.81,0.45,0,Clear,sky is clear,midi
2020-03-26,282.16,282.16,280.84,283.35,0.45,0,Clear,sky is clear,soir
2020-03-27,285.28,283.67,284.49,286.31,3.6,0,Clear,sky is clear,midi
2020-03-27,284.51,282.98,282.48,285.36,3.13,0,Clear,sky is clear,soir
2020-03-28,287.91,286.85,286.94,289.14,3.6,9,Mist,mist,midi
2020-03-28,286.81,285.54,284.88,287.64,6.26,7,Clear,sky is clear,soir
2020-03-29,281.31,278.29,280.49,282.14,5.36,0,Clear,sky is clear,midi
2020-03-29,279.65,277.69,278.62,280.16,2.68,0,Clear,sky is clear,soir
2020-03-30,280.59,278.5,279.81,281.86,3.13,0,Clear,sky is clear,midi
2020-03-30,281.4,281.4,280.28,282.09,0.89,0,Clear,sky is clear,soir
2020-03-31,283.52,281.97,282.28,284.85,0.45,75,Clouds,broken clouds,midi
2020-03-31,283.33,281.47,281.45,284.49,4.1,0,Clear,sky is clear,soir
2020-04-01,284.44,282.54,283.7,285.71,2.24,0,Clear,sky is clear,midi
2020-04-01,283.76,281.76,281.98,284.81,0.45,0,Clear,sky is clear,soir
2020-04-02,283.07,282.88,281.4,284.69,1.34,75,Clouds,broken clouds,midi
2020-04-02,282.6,282.6,281.81,283.16,0.89,90,Clouds,overcast clouds,soir
2020-04-03,286.18,285.11,284.94,288.02,1.5,90,Clouds,overcast clouds,midi
2020-04-03,285.67,284.47,284.38,286.53,2.1,0,Clear,sky is clear,soir
2020-04-04,289.39,288.09,288.91,290.31,4.1,0,Clear,sky is clear,midi
2020-04-04,288.27,286.86,286.7,289.2,3.6,0,Clear,sky is clear,soir
2020-04-05,292.86,291.83,292.03,293.81,4.1,0,Clear,sky is clear,midi
2020-04-05,293.77,292.54,292.38,294.49,3.1,0,Clear,sky is clear,soir
2020-04-06,284.27,283.55,277.38,290.21,1.34,75,Rain,light rain,midi
2020-04-06,286.24,285.9,285.66,287.07,2.6,75,Clouds,broken clouds,soir
2020-04-07,293.21,292.71,291.4,294.34,2.1,0,Clear,sky is clear,midi
2020-04-07,293.62,292.79,291.5,295.49,2.1,0,Clear,sky is clear,soir
2020-04-08,296.59,295.88,295.49,297.51,2.1,0,Clear,sky is clear,midi
2020-04-08,295.25,294.48,293.27,296.58,1.5,0,Clear,sky is clear,soir
2020-04-09,297.78,297.03,296.94,298.81,1.5,0,Clear,sky is clear,midi
2020-04-09,295.56,294.67,293.2,297.53,2.6,0,Clear,sky is clear,soir
2020-04-10,296.94,296.24,295.96,298.38,2.1,0,Clear,sky is clear,midi
2020-04-10,295.63,294.77,292.48,297.58,2.1,0,Clear,sky is clear,soir
2020-04-11,296.95,296.35,295.81,298.58,1.0,0,Clear,sky is clear,midi
2020-04-11,295.55,294.73,293.18,297.53,1.0,0,Clear,sky is clear,soir
2020-04-12,297.57,296.9,295.96,299.01,3.1,6,Thunderstorm,thunderstorm,midi
2020-04-12,292.71,291.92,291.05,294.34,2.1,0,Clear,sky is clear,soir
2020-04-13,289.37,288.59,287.58,291.32,2.68,40,Mist,mist,midi
2020-04-13,285.53,284.05,283.98,286.47,2.24,0,Clear,sky is clear,soir
2020-04-14,284.41,282.69,283.38,285.51,0.89,0,Clear,sky is clear,midi
2020-04-14,285.03,283.34,283.4,285.92,0.45,0,Clear,sky is clear,soir
2020-04-15,289.75,288.28,288.74,290.61,4.1,0,Clear,sky is clear,midi
2020-04-15,290.85,289.51,289.3,292.03,3.1,0,Clear,sky is clear,soir
2020-04-16,294.98,294.5,293.94,296.17,1.5,20,Clouds,few clouds,midi
2020-04-16,294.85,294.28,293.0,296.16,2.1,0,Clear,sky is clear,soir
2020-04-17,296.19,295.75,295.18,297.47,0.45,0,Clear,sky is clear,midi
2020-04-17,295.29,294.73,292.4,296.83,4.1,0,Clear,sky is clear,soir
2020-04-18,295.34,294.87,293.78,296.38,0.89,20,Clouds,few clouds,midi
2020-04-18,292.3,291.86,287.9,294.29,3.13,0,Rain,light rain,soir
2020-04-19,292.06,291.34,290.68,293.2,3.6,0,Clear,sky is clear,midi
2020-04-19,289.91,289.34,287.69,291.42,1.34,40,Clouds,scattered clouds,soir
2020-04-20,292.31,291.59,291.4,293.65,0.45,0,Clear,sky is clear,midi
2020-04-20,292.7,291.78,291.38,293.76,0.45,0,Clear,sky is clear,soir
2020-04-21,290.97,289.93,289.94,292.21,0.45,0,Clear,sky is clear,midi
2020-04-21,292.5,291.61,290.38,293.14,3.1,0,Clear,sky is clear,soir
2020-04-22,293.34,292.33,292.49,294.34,0.45,0,Clear,sky is clear,midi
2020-04-22,294.21,293.42,292.38,295.36,3.1,0,Clear,sky is clear,soir
2020-04-23,296.95,296.12,295.96,298.2,0.45,0,Clear,sky is clear,midi
2020-04-23,296.51,295.71,294.38,297.64,2.1,0,Clear,sky is clear,soir
2020-04-24,296.69,296.27,294.88,298.38,0.45,0,Clear,sky is clear,midi
2020-04-24,294.3,293.59,293.08,295.02,3.1,0,Clear,sky is clear,soir
2020-04-25,292.3,291.26,289.46,294.2,0.45,0,Clear,sky is clear,midi
2020-04-25,291.06,289.98,288.98,292.03,2.68,0,Clear,sky is clear,soir
2020-04-26,291.76,290.56,290.4,293.2,0.45,0,Clear,sky is clear,midi
2020-04-26,292.58,291.39,290.08,294.25,1.5,0,Clear,sky is clear,soir
2020-04-27,296.32,295.84,295.28,297.38,2.6,0,Clear,sky is clear,midi
2020-04-27,291.09,290.27,280.87,295.8,3.6,75,Rain,light rain,soir
2020-04-28,289.91,289.31,288.02,291.38,5.36,75,Rain,light rain,midi
2020-04-28,288.48,287.95,286.05,290.96,2.1,90,Rain,light rain,soir
2020-04-29,288.77,287.95,286.95,289.85,0.45,90,Clouds,overcast clouds,midi
2020-04-29,284.49,283.95,283.48,285.96,3.13,90,Rain,moderate rain,soir
2020-04-30,286.05,285.28,284.94,288.02,2.68,75,Clouds,broken clouds,midi
2020-04-30,283.71,282.99,282.5,285.38,3.1,75,Rain,light rain,soir
2020-05-01,287.9,287.26,286.29,289.64,0.89,75,Rain,light rain,midi
2020-05-01,288.37,287.25,286.4,289.34,1.34,20,Clouds,few clouds,soir
2020-05-02,288.81,287.79,287.71,289.83,1.79,75,Clouds,broken clouds,midi
2020-05-02,288.83,287.63,287.18,289.87,2.1,0,Clear,sky is clear,soir
2020-05-03,287.61,287.38,286.4,289.14,2.6,90,Mist,mist,midi
2020-05-03,291.4,291.29,289.98,293.14,1.5,90,Clouds,overcast clouds,soir
2020-05-04,291.14,290.64,289.58,292.47,2.6,90,Clouds,overcast clouds,midi
